;ATT:Id;ATT:Name;ATT:ParkingArea;ATT:Description;ATT:Type;COM:Id;COM:Name;COM:OpeningHours;COM:Price;COM:Telephone;COM:Url;LOC:Id;LOC:Latitude;LOC:Longitude;ADD:Id;ADD:City;ADD:Commune;ADD:PostalCode;ADD:Province;ADD:Street;ADD:StreetNumber
142;;AZIENDA AGRICOLA BARONE A PRATO PAOLO;False;;prodottitipici;;;;0;+39 0461 686241;;;46.183138;11.251027;;SEGONZANO;;38047;;Loc. Piazzo,  ;44
143;;ANDREATTA ROMANO;False;;appartamentovacanze;;;;0;+39 0461 556562 ;;;46.157032;11.281;;;;38043;;Fr. Piazze, Via Marconi, ;89
144;;CASSA RURALE DI GIOVO;False;;banca;;;;0;+39 0461 683600;;;46.160546;11.187662;;LISIGNAGO;;38030;;VIA PORTICO, ;113
145;;HOTEL TIROL;False;;centrowellness;;;;0;+39 0461 698377;www.hotel-tirol.it;;46.2173;11.3267;;SOVER;;38048;;VIA CAP. DOMENICO SANTUARI, ;3
146;;Villa Anita;False;;bar;;;;0;villanita@libero.it;;;46.133233;11.248433;;BASELGA DI PINE';;38042;;VIA DEL FÒSCH, ;21
147;;BASSANO AMERICAN GAME;False;;negozio;;;;0;;;;46.083337;11.199099;;CIVEZZANO;;38045;;FRAZIONE MOCHENA,     4/A.;
148;;Menegatti;False;;alimentari;;;;0;;;;46.188558;11.257594;;SEGONZANO;;38047;;Fraz. Saletto, ;42
149;;Famiglia Cooperativa ;False;;alimentari;;;;0;;;;46.144266;11.194708;;ALBIANO;;38041;;Piazza A.Degasperi n.;1
150;;Giro Dos Alt - Cime Alte;False;"Giro non impegnativo attorno ai dossi di Cime Alte e del Dos Alt sopra l’abitato di Sternigo.""";attrazionenaturale;;;;0;;;;46.140278;11.256389;;;;;;;
151;;Edizioni del Baldo srl;False;;cartoleria-libreria;;;;0;;;;46.133308;11.24791;;BASELGA DI PINE';;38042;;Via C. Battisti nr. ;85
152;;UNICREDITBANCA SPA;False;;banca;;;;0;+39 0461 685007 ;;;46.221526;11.294146;;GRUMES;;38030;;PIAZZA MUNICIPIO, GRUMES ;4
153;;Macelleria Paolazzi;False;;alimentari;;;;0;;;;46.17572;11.221987;;CEMBRA;;38034;;Piazza S.Rocco, ;2
154;;PANETTIERE;False;;alimentari;;;;0;;;;46.160981;11.301997;;BEDOLLO;;38043;;Fraz. Centrale, Via C.Colombo, ;2
155;;Dalsant Giuseppina & C. Sas;False;;alimentari;;;;0;;;;46.149296;11.267879;;BASELGA DI PINE';;38042;;Loc. Campolongo, nr. ;96
156;;"AZIENDA AGRICOLA ""LE MANDRE""";False;;prodottitipici;;;;0;;;;46.168062;11.298557;;BEDOLLO;;38043;;Franz. Bedollo, Via S.Osvaldo, 3/a.;
157;;Famiglia coop. Giovo ;False;;alimentari;;;;0;;;;46.168085;11.156958;;GIOVO;;38032;;fraz. Ville, Piazza della Crosara, ;1
158;;DR. COSIMO DI GERONIMO (SEGONZANO);False;;dentista;;;;0;+39 0461 686488 / +39 0461 686110;;;46.186375;11.257622;;SEGONZANO;;38047;;FRAZIONE SCANCIO, ;8
159;;Casagrande Paolo;False;;casalinghi;;;;0;;;;46.130161;11.244665;;BASELGA DI PINE';;38042;;Via C. Battisti nr. ;9
160;;POSTA DI LONA-LASES;False;;posta;;;;0;+39 0461 689116;;;46.145035;11.219358;;LONA-LASES;;38040;;VIA NAZIONALE, ;34
161;;Sentiero di Segonzano;False;"Percorso d`interesse geologico e naturalistico, con lunghe attraversate nel bosco su antiche mulattiere; la presenza del Santuario della Madonna dell`Aiuto aggiunge importanti contenuti artistici e religiosi all`itinerario.""";attrazionenaturale;;;;0;;;;46.181111;11.263333;;;;;;;
162;;INTERNET POINT DI CIVEZZANO;False;;wifi;;;;0;+39 0461 858400;;;46.088678;11.181939;;CIVEZZANO;;38045;;VIA C. BATTISTI, CIVEZZANO ;1
163;;Bar Spiaggia;False;;bar;;;;0;;;;46.149305;11.275168;;BASELGA DI PINE';;38042;;Loc. Campolongo, nr. ;158
164;;AL LIDO;False;;pizzeria;;;;0;+39 0461 557670;;;46.14042;11.25674;;BASELGA DI PINE';;38042;;Via del Lido, ;1
165;;FASSAN ERMANNO;False;;appartamentovacanze;;;;0;+39 0461 685040 ;;;46.2086;11.2691;;;;38030;;Via Centrale,  Loc. Provane ;19
166;;Giro dei Laghi;False;"Percorso semplice e piacevole, adatto a tutti su pista ciclopedonale.""";attrazionenaturale;;;;0;;;;46.134444;11.249167;;;;;;;
167;;POSTA DI SEGONZANO;False;;posta;;;;0;+39 0461 686107;;;46.187452;11.258517;;SEGONZANO;;38047;;FRAZIONE SCANCIO, ;26
168;;SALONE TEX (CIVEZZANO);False;;parrucchiera;;;;0;+39 338 9188537;;;46.088567;11.181979;;CIVEZZANO;;38045;;VIA MILANA,  ;1
169;;Lago di Serraia;False;Posto in una vasta piana circondata da boschi, canneti e prati il lago di Serraia, lago principale del comune di Baselga di Piné  è ideale per grandi e piccini per trascorrere una giornata in mezzo alla natura, praticando sport o semplicemente rilassandosi sulle sue rive.;attrazionenaturale;;;;0;;;;46.137857;11.256437;;;;;;;
170;;CASSA RURALE LAVIS - VALLE DI CEMBRA;False;;banca;;;;0;;;;46.145197;11.192308;;ALBIANO;;38041;;Via S. Antonio, ;27
171;;DR. CRISTIANO TOMASI, DR. PAOLO GHENSI e DR. GIACOMO VAROTTO (CEMBRA);False;;dentista;;;;0;+39 0461 682178;;;46.17486;11.220766;;CEMBRA;;38034;;VIALE NOVEMBRE, ;31
172;;"AZIENDA AGRICOLA BIOLOGICA ""MOLINO DEI LESSI""";False;;prodottitipici;;;;0;+39 0461 870275 ;www.molinodeilessi.com;;46.175217;11.131275;;LAVIS;;38015;;Maso Rosabel,  ;5
173;;Salone Sonia;False;;parrucchiera;;;;0;;;;46.17018;11.246887;;SEGONZANO;;38047;;Fraz. Sevignano, ;70
174;;Merceria Clementini;False;;serviziperl'abbigliamento-accessori;;;;0;;;;46.155924;11.153461;;GIOVO;;38037;;fraz. Verla, Via Tre Novembre, ;3
175;;GIOVANNINI WALTER;False;;appartamentovacanze;;;;0;+39 0461 557631;;;46.1485925;11.2607198;;;;38042;;Loc. Rizzolaga, 69/3.;
176;;Itinerario Lago di Lases - Lago di Santa Colomba;False;"L’itinerario proposto, nella sua brevità ci porta a conoscere diversi aspetti che caratterizzano questa parte di Valle di Cembra.""";attrazionenaturale;;;;0;;;;46.141667;11.218056;;;;;;;
177;;HOTEL FIOR DI BOSCO;False;L'hotel Fior di Bosco è l'ambiente ideale per gustare i sapori di una cucina raffinata e curata. Ben accolti, potrete assaporare e trascorrere momenti di indimenticabile familiarità, dove il legno è sinonimo di naturalezza e calore. L'ambiente ideale per trascorrere una vacanza in totale rilassatezza, immersi nella natura incontaminata dell'Altopiano di Masen. Le stanze sono dotate di molti comfort, per un soggiorno all'insegna del relax.Una bellisima piscina riscaldata dotata di idromassaggio e giochi d'acqua, sauna, bagno turco, percorso Kneipp sono solo alcuni dei servizi che l'Hotel offre ai propri Ospiti.Chiuso nel mese di ottobre.;hotel;;;;0;+39 0461 695008;www.hotelfiordibosco.it;;46.1776;11.1674;;GIOVO;;38030;;FRAZIONE MASEN, ;10
178;;ALBERGO RISTORANTE LA SCARDOLA;False;Nelle vicinanze: a 1 km: laghetto pesca sportiva, tiro con l'arco a 1.5 km: pista da fondo a 2 km: maneggio, campo calcio;hotel;;;;0;+39 0461 557647;www.ristorantelascardola.it;;46.1293;11.2446;;BASELGA DI PINE';;38042;;VIA DEL MAGGIO, 1-3 Fraz. MIOLA ;26
179;;MATTIVI FERNANDO;False;;appartamentovacanze;;;;0;+39 0461 874279 ;;;46.160278;11.294722;;;;38043;;Loc. Casei, Via Crocefisso, ;4
180;;FARMACIA DR. MORELLI (BEDOLLO);False;;farmacia;;;;0;+39 0461 556970;;;46.161611;11.303319;;BEDOLLO;;38043;;VIA GIUSEPPE VERDI, Fraz. CENTRALE ;35
181;;Bar Serraia;False;;bar;;;;0;;;;46.134713;11.249222;;BASELGA DI PINE';;38042;;Loc. Sternigolago, nr. ;69
182;;Bar, tavola calda BAITA ALPINA;False;;bar;;;;0;;;;46.169799;11.302225;;BEDOLLO;;38043;;Via Pec, ;27
183;;VILLA COSTALTA;False;;appartamentovacanze;;;;0;+39 348 5107780 ;;;46.1341;11.2438;;;;38042;;Via Collina, ;11
184;;CENTRO DELLA SALUTE E BELLEZZA;False;;centrowellness;;;;0;+39 0461 558905;;;46.12611;11.243452;;BASELGA DI PINÈ;;38042;;VIA DEL MAGGIO,;18
185;;ANDREATTA CLAUDIA;False;;appartamentovacanze;;;;0;+39 349 3898105;;;46.1583;11.283;;;;38043;;Loc. Cialini, Piazze di Bedollo;
186;;OSTERIA DEL MAESTRO - Ristorante Albergo Lagorai;False;;ristorante;;;;0;+39 0461 557044;http://www.lagoraihotel.it;;46.1272;11.2466;;BASELGA DI PINE';;38042;;VIA DEI CADUTI, ;21
187;;CASSA RURALE DI GIOVO;False;;banca;;;;0;+39 0461 684008;;;46.156399;11.153215;;GIOVO;;38030;;VIA PRINCIPE UMBERTO, Fraz. VERLA ;20
188;;INTERNET POINT DI FORNACE;False;;wifi;;;;0;+39 0461 853049;;;46.117023;11.205888;;FORNACE;;38040;;PIAZZETTA SALVADORI, FORNACE ;1
189;;LAGO SANTA COLOMBA;False;;ristorante;;;;0;+39 0461 850122;;;46.12445;11.1798;;CIVEZZANO - SANTA COLOMBA;;38045;;LOCALITA' SANTA COLOMBA, 80/81 .;
190;;BRESSANINI IDA (BASELGA DI PINE');False;;negozio;;;;0;+39 0461 557383;;;46.133813;11.248421;;BASELGA DI PINE';;38042;;VIA C. BATTISTI, ;100
191;;Hotel Lagorai;False;;bar;;;;0;info@lagoraihotel.it;;;46.1272;11.2466;;BASELGA DI PINE';;38042;;VIA DEI CADUTI, ;21
192;;SALONE TOTALOOK TONDINA (CEMBRA);False;;parrucchiera;;;;0;+39 0461 680053;;;46.175546;11.221989;;CEMBRA;;38034;;P.ZZA S. ROCCO, ;14
193;;ARTE E MAGIA DI BATTISTI CRISTINA (BASELGA DI PINE');False;;negozio;;;;0;+39 0461 557776 / +39 347 2593509;;;46.132854;11.245256;;BASELGA DI PINE';;38042;;CORSO ROMA, ;30
194;;SALONE UNISEX (BASELGA DI PINE');False;;parrucchiera;;;;0;+39 0461 557003;;;46.134456;11.248913;;BASELGA DI PINE';;38042;;VIA C. BATTISTI, ;117
195;;Nones Carla;False;;alimentari;;;;0;;;;46.221571;11.316088;;SOVER;;38048;;Piazza S. Lorenzo, ;24
196;;B&B LOREDANA;False;;bedbreakfast;;;;0;+39 0461 851019;www.bbloredana.it;;46.11178;11.172595;;CIVEZZANO;;38045;;FRAZ. BOSCO, ;57
197;;Broseghini Caterina;False;;tabacchino;;;;0;;;;46.134497;11.248991;;BASELGA DI PINE';;38042;;Via C. Battisti nr. ;121
198;;CA' DEI BOCI - Ristorante Romantik Hotel Posta 1899;False;;ristorante;;;;0;+39 0461 558322;www.postahotel1899.it;;46.098624;11.235974;;BASELGA DI PINE';;38040;;VIA D. TARGA, Fraz. MONTAGNAGA ;1
199;;IL DINOSAURO;False;;abbigliamento;;;;0;;;;46.083337;11.199099;;CIVEZZANO;;38047;;FRAZIONE MOCHENA,     4/A.;
200;;CASSA RURALE LAVIS - VALLE DI CEMBRA;False;;banca;;;;0;+39 0461 248647;;;46.181775;11.237608;;FAVER;;38030;;VIA VILLA, FAVER ;2
201;;NARDON LAURA;False;;appartamentovacanze;;;;0;+39 0461 682308;;;46.1763;11.223;;;;38034;;Via Carraia, ;9
202;;HOTEL ALLA COMPARSA;False;Albergo ristornate a conduzione famigliare sull'altopiano di Pinè;hotel;;;;0;+39 0461 557707;www.albergocomparsa.it;;46.094128;11.2339;;BASELGA DI PINE';;38057;;FR. GUARDIA, ;14
203;;AUTOFFICINA LASES DI TURRI RITA & C (LONA-LASES);False;;automoto;;;;0;+39 0461 687122;;;46.150465;11.222871;;LONA-LASES;;38040;;VIA NAZIONALE, LASES ;62
204;;MASO ZEPP;False;;appartamentovacanze;;;;0;+39 0471 885258 ;;;46.2225;11.2677;;;;38030;;Loc. Maso Giovanni   Masi Alti di Grumes;
205;;FARMACIA DR.SSA CREMONESI (FORNACE);False;;farmacia;;;;0;+39 0461 853058;;;46.116742;11.205867;;FORNACE;;38040;;VIA DEL BORGOLET, FORNACE ;12
206;;L'OST;False;"Dedicato al turismo giovanile per le tre valli dell'Avisio. L'ostello si trova in centro abitato sulla direttrice per le Dolomiti ed è crocevia di numerosi sentieri tematici (E5, botanico-naturalistico, dei Vecchi mestieri) da percorrere tutto l'anno a piedi, in mtb o con le ciaspole nel cuore della Rete delle Riserve dell'Alta Valle di Cembra. Ai confini con l'Alto Adige-Sutirol ed il Parco Naturale del Monte Corno; a 20 km dalle piste da sci del Cermis, Pampeago-Obereggen; 30 km da Trento e dall';Altopiano di Pine'.";hotel;;;;0;+39 0461 685127;http://www.lostellodigrumes.it/;;46.222212;11.293956;;Grumes (TN);;38030;;Via Fontana, ;20
207;;La capannina;False;;bar;;;;0;;;;46.143374;11.245858;;BASELGA DI PINE';;38042;;Loc. Bedolpian;
208;;Fior di bosco ;False;;bar;;;;0;+39 0461 695008;www.hotelfiordibosco.it;;46.1776;11.1674;;GIOVO;;38030;;Frazione Masen, ;10
209;;Casagrande Marisa;False;panetteria;alimentari;;;;0;;;;46.0627126564057;11.2426722049713;;Pergine Valsugana;;38057;;Via Battisti, ;6
210;;Salone Grisenti Lorenza;False;parrucchieri;parrucchiera;;;;0;+39 (0461) 531168;;;46.0612311961566;11.2389278411865;;Pergine Valsugana;;38057;;Via Pennella, ;86
211;;Robusti Vanessa;False;non alimentare;negozio;;;;0;;;;46.0679383947018;11.2229740619659;;Pergine Valsugana;;38057;;Via Tamarisi, - Shop Center Valsugana ;2
212;;Magnabosco Gabriella;False;orologeria , oreficeria;gioielleria;;;;0;;;;46.0620500986954;11.2429404258728;;Pergine Valsugana;;38057;;Via Crivelli, ;72
213;;Bar Commercio;False;;bar;;;;0;+39 (0461) 531107;;;46.0624223231069;11.2427043914795;;Pergine Valsugana;;38057;;Via Battisti, ;4
214;;Ristorante Carraro;False;Ristorante;ristorante;;;;0;+39 (0461) 596309;www.albergocarraro.it;;46.0804201004719;11.5544682741165;;Bieno;;38050;;Via A.G. Bettolo, ;8
215;;Macelleria Eccher;False;macelleria;alimentari;;;;0;+39 (0461) 531020;;;46.0615587586297;11.2432193756104;;Pergine Valsugana;;38057;;Via Tre Novembre, ;54
216;;Prime Rose Al Belvedere;False;Ristorante;ristorante;;;;0;+39 (0461) 706416;www.ristoranteprimerose.it;;46.016217555207;11.2897825241089;;Levico Terme;;38056;;Loc. Belvedere;
217;;Castel Pergine;False;Apparteneva ai Sgnori di Pergine, poi passò di mano in varie epoche e occupazioni fino al 1531 quando passò al Principe Vescovo Bernardo Clesio. Oggi ristorante-albergo di proprietà privata;monumento;;;{'IT': 'chiuso da novembre a marzo, visitabile solo esternamente'};0;+39 (0461) 531158;www.castelpergine.it;;46.05919133156925;11.249828338623;;Pergine Valsugana;;38057;;Via Al Castello,;10
218;;Castel Pergine Est - Area di Servizio;False;stazioneservizio;bar;;;{'IT': 'domenica chiuso'};0;+39 (0462) 532665;;;46.0463399410206;11.2349796295166;;Pergine Valsugana;;38057;;Via della Campagna Granda - S. Cristoforo;
219;;Macelleria Eccher;False;macelleria;alimentari;;;;0;+39 (0461) 510832;;;46.0697918496914;11.2216114997864;;Pergine Valsugana;;38057;;Loc. Fratte, 22/d.;
220;;Museo Spazi Livio Rossi;False;Spazio espositivo con mostre temporanee;museo;;;{'IT': 'da mercoledì a sabato: 10.00 - 12.00 / 15.30 - 19.00\ndomenica: 15.30 - 19.00'};0;+39 (0461) 751251;www.artesella.it;;46.0544859550582;11.4591693878174;;Borgo Valsugana;;38051;;Corso Ausugum ;55
221;;Salone New Energy ;False;parrucchieri;parrucchiera;;;;0;+39 (0461) 533120;;;46.0531904170843;11.2393355369568;;Pergine Valsugana;;38057;;Via Paludi, ;57
222;;Panificio Grisenti;False;panetteria;alimentari;;;;0;+39 (0461) 706160;;;46.0115681285875;11.3019490242004;;Levico Terme;;38056;;Via Regia, ;18
223;;Formica;False;abbigliamento;abbigliamento;;;;0;+39 (0461) 531666;;;46.054739102607;11.2361598014832;;Pergine Valsugana;;38057;;Via al Lago, ;13
224;;Fabrizio srl;False;non alimentare;negozio;;;;0;;;;46.0679383947018;11.2229740619659;;Pergine Valsugana;;38057;;Via Tamarisi, - Shop Center Valsugana ;2
225;;Casa dell'attrezzatura;False;ferramenta;ferramenta;;;;0;+39 (0461) 510310;;;46.0626605454132;11.2347972393036;;Pergine Valsugana;;38057;;Loc. Cirè, ;24
226;;Bar Al Conte;False;;bar;;;;0;+39 (0461) 702302;www.ristorantepizzeriaalconte.com;;46.0114787127063;11.3021421432495;;Levico Terme;;38056;;Via Regia, ;8
227;;"Passo Brocon ""Da Sciopo""";False;Ristorante tipico;ristorante;;;;0;+39 (0461) 594364;www.albergopassobrocon.it;;46.119;11.6881;;Castello Tesino;;38053;;Loc. Passo Brocon;
228;;Video srl;False;non alimentare;negozio;;;;0;;;;46.0679383947018;11.2229740619659;;Pergine Valsugana;;38057;;Via Tamarisi, - Shop Center Valsugana ;2
229;;Bar Cusso;False;;bar;;;{'IT': 'chiuso martedì'};0;+39 (0461) 753029;;;46.0538456354903;11.455682516098;;Borgo Valsugana;;38051;;Piazzale  Dante Alighieri;
230;;Cisalfa Sport;False;abbigliamento e attrezzatura sportiva;abbigliamento;;;;0;;;;46.0679383947018;11.2229740619659;;Pergine Valsugana;;38057;;Via Tamarisi, - Shop Center Valsugana ;2
231;;Fanny Pub;False;Pasti veloci;birreria;;;{'IT': 'chiuso martedì'};0;;;;46.0522075748998;11.4502215385437;;Borgo Valsugana;;38051;;Viale Roma, ;25
232;;Villa Ester;False;Ristorante;ristorante;;;;0;+39 (0461) 706539;www.villaester.eu;;46.0151893502917;11.2646341323853;;Tenna;;38050;;Via Campolongo, ;22
233;;Casagrande Massimo;False;parrucchieri;parrucchiera;;;;0;+39 (331) 1284601;;;46.0641568557691;11.244410276413;;Pergine Valsugana;;38057;;Via Pive, ;19
234;;Folgheraiter Eleonora;False;edicola, tabacchi;tabacchino;;;;0;+39 (0461) 510741;;;46.0397418315973;11.2353336811066;;Pergine Valsugana;;38057;;Viale Europa, - S. Cristoforo ;56
235;;La Cantina - LevicoLand;False;Ristorante Pizzeria;pizzeria;;;;0;+39 (0461) 700029;www.levicoland.it;;46.0075740782513;11.2923574447632;;Levico Terme;;38056;;Via Traversa Lido, ;5
236;;Casapiccola Drink Line;False;ingrosso bibite;alimentari;;;;0;+39 (0461) 509048;;;46.0783511756929;11.207857131958;;Pergine Valsugana;;38057;;Loc. Cirè, ;32
237;;Ristorante Mezzolago;False;Ristorante;ristorante;;;;0;+39 (0461) 530158;www.locandamezzolago.it;;46.0260664914701;11.2307095527649;;Pergine Valsugana;;38057;;Fraz. Valcanover, ;85
238;;La Bufalina;False;formaggi e latticini;alimentari;;;;0;+39 (0461) 530726;;;46.0611418605994;11.2409019470215;;Pergine Valsugana;;38057;;Via Crivelli, ;21
239;;PanCaffè snc;False;;bar;;;;0;;;;46.0676257576055;11.2396681308746;;Pergine Valsugana;;38057;;Via Regensburger, ;79
240;;Cimenti Linda;False;pasticceria;gelateria;;;;0;+39 (0461) 510659;;;46.0696727540531;11.2201952934265;;Pergine Valsugana;;38057;;Loc. Fratte, ;50
241;;Baitella Lino;False;restaurant;ristorante;;;{'IT': 'lunedì chiuso'};0;+39 (0461) 511351;;;46.0504056521342;11.2568235397339;;Pergine Valsugana;;38057;;Via per la Panarotta, - Assizzi ;10
242;;City Caffè di Dall'Eva Evelyn;False;;bar;;;;0;;;;46.0605165076515;11.2396144866943;;Pergine Valsugana;;38057;;Via Pennella, ;12
243;;La Stua;False;Ristorante Pizzeria;pizzeria;;;;0;+39 (0461) 707028;www.ristorantelastua.com;;46.009407204326;11.2999749183655;;Levico Terme;;38056;;Via Battisti, ;62
244;;Salone Prestige di Manuardi Crocefissa;False;parrucchieri;parrucchiera;;;;0;+39 (0461) 531108;;;46.0696280931225;11.2230491638184;;Pergine Valsugana;;38057;;Loc. Fratte, ;50
245;;Orthosanitari;False;ortopedia;negozio;;;;0;+39 (0461) 530173;;;46.060069822638;11.239732503891;;Pergine Valsugana;;38057;;Via Roma, ;15
246;;Bar Bistrò 29;False;Pasti veloci;bar;;;{'IT': 'chiuso lunedì'};0;;;;46.0529521539184;11.4583218097687;;Borgo Valsugana;;38051;;Via XX Settembre, ;29
247;;Bar Blue Coffeee;False;;bar;;;{'IT': 'chiuso martedì'};0;;;;45.9926385440303;11.26296043396;;Caldonazzo;;38052;;Viale Stazione, 12/a.;
248;;Daniela;False;;bar;;;{'IT': 'domenica chiuso'};0;+39 (0461) 533363;;;46.0644248473714;11.2447428703308;;Pergine Valsugana;;38057;;Via Spolverine,  ;12
249;;La Tana dei Golosi di Garbari sas;False;Ristorante;ristorante;;;;0;+39 (0461) 530996;;;46.0509864435783;11.2227702140808;;Pergine Valsugana;;38057;;Via Rio Santo, - Susà ;7
250;;Scuola di Sci Lagorai;False;;scuolasci;;;;0;+39 (335) 6971281;www.scuolascilagorai.it;;46.115847694466;11.6611289978027;;Castello Tesino;;38053;;Loc. Marande-Passo Brocon;
251;;Az. Agricola Busarello;False;"Prodotti tipici del Tesino (radicchio, ""verde"")";prodottitipici;;;;0;+39 (0461) 596330;www.agricolabusarello.com;;46.0786786365809;11.5522313117981;;Bieno;;38050;;Via del Canton Borgo, ;37
252;;Bar Da Toni;False;;bar;;;;0;;;;45.9905365135366;11.6682314872742;;Grigno;;38055;;Via Don A. Gonzo, - Fraz. Tezze ;1
253;;Poli Supermercati;False;supermercato;alimentari;;;;0;;;;46.0556623367752;11.2364816665649;;Pergine Valsugana;;38057;;Via al Lago, ;5
254;;For Edil;False;edilizia e idraulica;negozio;;;;0;+39 (0461) 533801;;;46.0559229242714;11.2365567684174;;Pergine Valsugana;;38057;;Via al Lago, ;23
255;;Bar Cuba;False;;bar;;;{'IT': 'mercoledì chiuso'};0;+39 (0461) 530301;;;46.0583426065843;11.2374472618103;;Pergine Valsugana;;38057;;Viale Venezia, ;34
256;;Sapori e Saperi di F&H Dynamics ;False;piatti tipici rivisitati;ristorante;;;;0;+39 (0461) 510859;www.saporiandsaperi.it;;46.0602633865876;11.2373292446136;;Pergine Valsugana;;38057;;Viale Venezia, ;7
257;;Pradart;False;fioreria;negozio;;;;0;+39 (0461) 533031;;;46.0614768681936;11.2432837486267;;Pergine Valsugana;;38057;;Via Tre Novembre, ;61
258;;Bar Commercio;False;Tabacchi;bar;;;;0;;;;46.1033516879063;11.211279630661;;Pergine Valsugana;;38057;;Via Pinetana, - Nogarè ;21
259;;White Cafè;False;;bar;;;;0;+39 (0461) 532930;;;46.0609929676828;11.2419104576111;;Pergine Valsugana;;38057;;Via Tre Novembre, ;15
260;;Scaranò;False;Ristorante;ristorante;;;;0;+39 (0461) 706810;www.hotelscarano.it;;46.0161132454348;11.3154244422913;;Levico Terme;;38056;;Via Per Vetriolo, ;86
261;;Ritrovo dei Sapori;False;Pasti veloci;bar;;;{'IT': 'chiuso giovedì'};0;+39 (0461) 757125;;;46.0533542224146;11.4575386047363;;Borgo Valsugana;;38051;;Piazza Martiri ;
262;;Emmedi;False;non alimentare;negozio;;;;0;;;;46.0679383947018;11.2229740619659;;Pergine Valsugana;;38057;;Via Tamarisi, - Shop Center Valsugana ;2
263;;Lampadari Pergine;False;lampadari;negozio;;;;0;+39 (0461) 511589;;;46.0570248235189;11.2367069721222;;Pergine Valsugana;;38057;;Viale Venezia, ;52
264;;Arte Sella;False;Mostra internazionale di arte contemporanea collocata all'aperto nei prati e nei boschi della Val di Sella.;museo;;;{'IT': 'Novembre, dicembre, gennaio e febbraio: tutti i giorni dalle 10 alle 17 - Marzo, aprile, maggio, ottobre: tutti i giorni dalle 10 alle 18 - Giugno, luglio, agosto, settembre: tutti i giorni dalle 10 alle 19. - Chiuso il 25 dicembre.\n'};0;+39 (0461) 751251;www.artesella.it;;46.0030431645636;11.3692188262939;;Borgo Valsugana;;38051;;Loc. Val di Sella;
265;;Bar bianco;False;;bar;;;{'IT': 'mercoledì chiuso'};0;+39 (0461) 510340;;;46.060051210684;11.2398451566696;;Pergine Valsugana;;38057;;Via Roma, ;24
266;;Autopergine di De Mori Giuseppe;False;concessionaria;automoto;;;;0;+39 (0461) 531228;;;46.060799406291;11.2374687194824;;Pergine Valsugana;;38057;;Viale Venezia;
267;;All'Oton;False;Paninoteca;birreria;;;{'IT': 'domenica chiuso'};0;+39 (0461) 532015;;;46.0688762953666;11.2568879127502;;Pergine Valsugana;;38057;;Via de l'Oton,9 - Zivignago.;
268;;Salone Miriam di Ruzza Miriam;False;parrucchieri;parrucchiera;;;;0;+39 (0461) 530468;;;46.0636878673345;11.2418675422668;;Pergine Valsugana;;38057;;Via P.N. Monegatti, - Casalino ;8
269;;Enovalsugana Sas di Baldi Massimo;False;enoteca;prodottitipici;;;;0;+39 (0461) 533544;;;46.0698886147082;11.2212574481964;;Pergine Valsugana;;38057;;Loc. Fratte;
270;;Weber Mara;False;tabacchi;tabacchino;;;;0;+39 (0461) 533966;;;46.0787679437585;11.2278985977173;;Pergine Valsugana;;38057;;Spiaz de le Oche, ;35
271;;Bottega del Caffè Dersut;False;;bar;;;{'IT': 'mercoledì chiuso'};0;;;;46.0612981977296;11.2385094165802;;Pergine Valsugana;;38057;;Via Pennella, ;38
